,AID,GI,GeneID,ProteinName,GeneSymbol
12325,588472,122939161,11240,protein-arginine deiminase type-2,PADI2
12326,588472,122939161,11240,protein-arginine deiminase type-2,PADI3
12327,588472,122939161,11240,protein-arginine deiminase type-2,PADI4
12328,588472,122939161,11240,protein-arginine deiminase type-2,PADI1
12329,588472,122939161,11240,protein-arginine deiminase type-1,PADI2
12330,588472,122939161,11240,protein-arginine deiminase type-1,PADI3
12331,588472,122939161,11240,protein-arginine deiminase type-1,PADI4
12332,588472,122939161,11240,protein-arginine deiminase type-1,PADI1
12333,588472,122939161,11240,protein-arginine deiminase type-4,PADI2
12334,588472,122939161,11240,protein-arginine deiminase type-4,PADI3
12335,588472,122939161,11240,protein-arginine deiminase type-4,PADI4
12336,588472,122939161,11240,protein-arginine deiminase type-4,PADI1
12337,588472,122939161,11240,protein-arginine deiminase type-3,PADI2
12338,588472,122939161,11240,protein-arginine deiminase type-3,PADI3
12339,588472,122939161,11240,protein-arginine deiminase type-3,PADI4
12340,588472,122939161,11240,protein-arginine deiminase type-3,PADI1
12341,588472,122939161,51702,protein-arginine deiminase type-2,PADI2
12342,588472,122939161,51702,protein-arginine deiminase type-2,PADI3
12343,588472,122939161,51702,protein-arginine deiminase type-2,PADI4
12344,588472,122939161,51702,protein-arginine deiminase type-2,PADI1
12345,588472,122939161,51702,protein-arginine deiminase type-1,PADI2
12346,588472,122939161,51702,protein-arginine deiminase type-1,PADI3
12347,588472,122939161,51702,protein-arginine deiminase type-1,PADI4
12348,588472,122939161,51702,protein-arginine deiminase type-1,PADI1
12349,588472,122939161,51702,protein-arginine deiminase type-4,PADI2
12350,588472,122939161,51702,protein-arginine deiminase type-4,PADI3
12351,588472,122939161,51702,protein-arginine deiminase type-4,PADI4
12352,588472,122939161,51702,protein-arginine deiminase type-4,PADI1
12353,588472,122939161,51702,protein-arginine deiminase type-3,PADI2
12354,588472,122939161,51702,protein-arginine deiminase type-3,PADI3
12355,588472,122939161,51702,protein-arginine deiminase type-3,PADI4
12356,588472,122939161,51702,protein-arginine deiminase type-3,PADI1
12357,588472,122939161,23569,protein-arginine deiminase type-2,PADI2
12358,588472,122939161,23569,protein-arginine deiminase type-2,PADI3
12359,588472,122939161,23569,protein-arginine deiminase type-2,PADI4
12360,588472,122939161,23569,protein-arginine deiminase type-2,PADI1
12361,588472,122939161,23569,protein-arginine deiminase type-1,PADI2
12362,588472,122939161,23569,protein-arginine deiminase type-1,PADI3
12363,588472,122939161,23569,protein-arginine deiminase type-1,PADI4
12364,588472,122939161,23569,protein-arginine deiminase type-1,PADI1
12365,588472,122939161,23569,protein-arginine deiminase type-4,PADI2
12366,588472,122939161,23569,protein-arginine deiminase type-4,PADI3
12367,588472,122939161,23569,protein-arginine deiminase type-4,PADI4
12368,588472,122939161,23569,protein-arginine deiminase type-4,PADI1
12369,588472,122939161,23569,protein-arginine deiminase type-3,PADI2
12370,588472,122939161,23569,protein-arginine deiminase type-3,PADI3
12371,588472,122939161,23569,protein-arginine deiminase type-3,PADI4
12372,588472,122939161,23569,protein-arginine deiminase type-3,PADI1
12373,588472,122939161,29943,protein-arginine deiminase type-2,PADI2
12374,588472,122939161,29943,protein-arginine deiminase type-2,PADI3
12375,588472,122939161,29943,protein-arginine deiminase type-2,PADI4
12376,588472,122939161,29943,protein-arginine deiminase type-2,PADI1
12377,588472,122939161,29943,protein-arginine deiminase type-1,PADI2
12378,588472,122939161,29943,protein-arginine deiminase type-1,PADI3
12379,588472,122939161,29943,protein-arginine deiminase type-1,PADI4
12380,588472,122939161,29943,protein-arginine deiminase type-1,PADI1
12381,588472,122939161,29943,protein-arginine deiminase type-4,PADI2
12382,588472,122939161,29943,protein-arginine deiminase type-4,PADI3
12383,588472,122939161,29943,protein-arginine deiminase type-4,PADI4
12384,588472,122939161,29943,protein-arginine deiminase type-4,PADI1
12385,588472,122939161,29943,protein-arginine deiminase type-3,PADI2
12386,588472,122939161,29943,protein-arginine deiminase type-3,PADI3
12387,588472,122939161,29943,protein-arginine deiminase type-3,PADI4
12388,588472,122939161,29943,protein-arginine deiminase type-3,PADI1
12389,588471,122939161,11240,protein-arginine deiminase type-3,PADI2
12390,588471,122939161,11240,protein-arginine deiminase type-3,PADI3
12391,588471,122939161,11240,protein-arginine deiminase type-3,PADI4
12392,588471,122939161,11240,protein-arginine deiminase type-3,PADI1
12393,588471,122939161,11240,protein-arginine deiminase type-4,PADI2
12394,588471,122939161,11240,protein-arginine deiminase type-4,PADI3
12395,588471,122939161,11240,protein-arginine deiminase type-4,PADI4
12396,588471,122939161,11240,protein-arginine deiminase type-4,PADI1
12397,588471,122939161,11240,protein-arginine deiminase type-1,PADI2
12398,588471,122939161,11240,protein-arginine deiminase type-1,PADI3
12399,588471,122939161,11240,protein-arginine deiminase type-1,PADI4
12400,588471,122939161,11240,protein-arginine deiminase type-1,PADI1
12401,588471,122939161,11240,protein-arginine deiminase type-2,PADI2
12402,588471,122939161,11240,protein-arginine deiminase type-2,PADI3
12403,588471,122939161,11240,protein-arginine deiminase type-2,PADI4
12404,588471,122939161,11240,protein-arginine deiminase type-2,PADI1
12405,588471,122939161,51702,protein-arginine deiminase type-3,PADI2
12406,588471,122939161,51702,protein-arginine deiminase type-3,PADI3
12407,588471,122939161,51702,protein-arginine deiminase type-3,PADI4
12408,588471,122939161,51702,protein-arginine deiminase type-3,PADI1
12409,588471,122939161,51702,protein-arginine deiminase type-4,PADI2
12410,588471,122939161,51702,protein-arginine deiminase type-4,PADI3
12411,588471,122939161,51702,protein-arginine deiminase type-4,PADI4
12412,588471,122939161,51702,protein-arginine deiminase type-4,PADI1
12413,588471,122939161,51702,protein-arginine deiminase type-1,PADI2
12414,588471,122939161,51702,protein-arginine deiminase type-1,PADI3
12415,588471,122939161,51702,protein-arginine deiminase type-1,PADI4
12416,588471,122939161,51702,protein-arginine deiminase type-1,PADI1
12417,588471,122939161,51702,protein-arginine deiminase type-2,PADI2
12418,588471,122939161,51702,protein-arginine deiminase type-2,PADI3
12419,588471,122939161,51702,protein-arginine deiminase type-2,PADI4
12420,588471,122939161,51702,protein-arginine deiminase type-2,PADI1
12421,588471,122939161,23569,protein-arginine deiminase type-3,PADI2
12422,588471,122939161,23569,protein-arginine deiminase type-3,PADI3
12423,588471,122939161,23569,protein-arginine deiminase type-3,PADI4
12424,588471,122939161,23569,protein-arginine deiminase type-3,PADI1
12425,588471,122939161,23569,protein-arginine deiminase type-4,PADI2
12426,588471,122939161,23569,protein-arginine deiminase type-4,PADI3
12427,588471,122939161,23569,protein-arginine deiminase type-4,PADI4
12428,588471,122939161,23569,protein-arginine deiminase type-4,PADI1
12429,588471,122939161,23569,protein-arginine deiminase type-1,PADI2
12430,588471,122939161,23569,protein-arginine deiminase type-1,PADI3
12431,588471,122939161,23569,protein-arginine deiminase type-1,PADI4
12432,588471,122939161,23569,protein-arginine deiminase type-1,PADI1
12433,588471,122939161,23569,protein-arginine deiminase type-2,PADI2
12434,588471,122939161,23569,protein-arginine deiminase type-2,PADI3
12435,588471,122939161,23569,protein-arginine deiminase type-2,PADI4
12436,588471,122939161,23569,protein-arginine deiminase type-2,PADI1
12437,588471,122939161,29943,protein-arginine deiminase type-3,PADI2
12438,588471,122939161,29943,protein-arginine deiminase type-3,PADI3
12439,588471,122939161,29943,protein-arginine deiminase type-3,PADI4
12440,588471,122939161,29943,protein-arginine deiminase type-3,PADI1
12441,588471,122939161,29943,protein-arginine deiminase type-4,PADI2
12442,588471,122939161,29943,protein-arginine deiminase type-4,PADI3
12443,588471,122939161,29943,protein-arginine deiminase type-4,PADI4
12444,588471,122939161,29943,protein-arginine deiminase type-4,PADI1
12445,588471,122939161,29943,protein-arginine deiminase type-1,PADI2
12446,588471,122939161,29943,protein-arginine deiminase type-1,PADI3
12447,588471,122939161,29943,protein-arginine deiminase type-1,PADI4
12448,588471,122939161,29943,protein-arginine deiminase type-1,PADI1
12449,588471,122939161,29943,protein-arginine deiminase type-2,PADI2
12450,588471,122939161,29943,protein-arginine deiminase type-2,PADI3
12451,588471,122939161,29943,protein-arginine deiminase type-2,PADI4
12452,588471,122939161,29943,protein-arginine deiminase type-2,PADI1
12453,588471,122939159,11240,protein-arginine deiminase type-3,PADI2
12454,588471,122939159,11240,protein-arginine deiminase type-3,PADI3
12455,588471,122939159,11240,protein-arginine deiminase type-3,PADI4
12456,588471,122939159,11240,protein-arginine deiminase type-3,PADI1
12457,588471,122939159,11240,protein-arginine deiminase type-4,PADI2
12458,588471,122939159,11240,protein-arginine deiminase type-4,PADI3
12459,588471,122939159,11240,protein-arginine deiminase type-4,PADI4
12460,588471,122939159,11240,protein-arginine deiminase type-4,PADI1
12461,588471,122939159,11240,protein-arginine deiminase type-1,PADI2
12462,588471,122939159,11240,protein-arginine deiminase type-1,PADI3
12463,588471,122939159,11240,protein-arginine deiminase type-1,PADI4
12464,588471,122939159,11240,protein-arginine deiminase type-1,PADI1
12465,588471,122939159,11240,protein-arginine deiminase type-2,PADI2
12466,588471,122939159,11240,protein-arginine deiminase type-2,PADI3
12467,588471,122939159,11240,protein-arginine deiminase type-2,PADI4
12468,588471,122939159,11240,protein-arginine deiminase type-2,PADI1
12469,588471,122939159,51702,protein-arginine deiminase type-3,PADI2
12470,588471,122939159,51702,protein-arginine deiminase type-3,PADI3
12471,588471,122939159,51702,protein-arginine deiminase type-3,PADI4
12472,588471,122939159,51702,protein-arginine deiminase type-3,PADI1
12473,588471,122939159,51702,protein-arginine deiminase type-4,PADI2
12474,588471,122939159,51702,protein-arginine deiminase type-4,PADI3
12475,588471,122939159,51702,protein-arginine deiminase type-4,PADI4
12476,588471,122939159,51702,protein-arginine deiminase type-4,PADI1
12477,588471,122939159,51702,protein-arginine deiminase type-1,PADI2
12478,588471,122939159,51702,protein-arginine deiminase type-1,PADI3
12479,588471,122939159,51702,protein-arginine deiminase type-1,PADI4
12480,588471,122939159,51702,protein-arginine deiminase type-1,PADI1
12481,588471,122939159,51702,protein-arginine deiminase type-2,PADI2
12482,588471,122939159,51702,protein-arginine deiminase type-2,PADI3
12483,588471,122939159,51702,protein-arginine deiminase type-2,PADI4
12484,588471,122939159,51702,protein-arginine deiminase type-2,PADI1
12485,588471,122939159,23569,protein-arginine deiminase type-3,PADI2
12486,588471,122939159,23569,protein-arginine deiminase type-3,PADI3
12487,588471,122939159,23569,protein-arginine deiminase type-3,PADI4
12488,588471,122939159,23569,protein-arginine deiminase type-3,PADI1
12489,588471,122939159,23569,protein-arginine deiminase type-4,PADI2
12490,588471,122939159,23569,protein-arginine deiminase type-4,PADI3
12491,588471,122939159,23569,protein-arginine deiminase type-4,PADI4
12492,588471,122939159,23569,protein-arginine deiminase type-4,PADI1
12493,588471,122939159,23569,protein-arginine deiminase type-1,PADI2
12494,588471,122939159,23569,protein-arginine deiminase type-1,PADI3
12495,588471,122939159,23569,protein-arginine deiminase type-1,PADI4
12496,588471,122939159,23569,protein-arginine deiminase type-1,PADI1
12497,588471,122939159,23569,protein-arginine deiminase type-2,PADI2
12498,588471,122939159,23569,protein-arginine deiminase type-2,PADI3
12499,588471,122939159,23569,protein-arginine deiminase type-2,PADI4
12500,588471,122939159,23569,protein-arginine deiminase type-2,PADI1
12501,588471,122939159,29943,protein-arginine deiminase type-3,PADI2
12502,588471,122939159,29943,protein-arginine deiminase type-3,PADI3
12503,588471,122939159,29943,protein-arginine deiminase type-3,PADI4
12504,588471,122939159,29943,protein-arginine deiminase type-3,PADI1
12505,588471,122939159,29943,protein-arginine deiminase type-4,PADI2
12506,588471,122939159,29943,protein-arginine deiminase type-4,PADI3
12507,588471,122939159,29943,protein-arginine deiminase type-4,PADI4
12508,588471,122939159,29943,protein-arginine deiminase type-4,PADI1
12509,588471,122939159,29943,protein-arginine deiminase type-1,PADI2
12510,588471,122939159,29943,protein-arginine deiminase type-1,PADI3
12511,588471,122939159,29943,protein-arginine deiminase type-1,PADI4
12512,588471,122939159,29943,protein-arginine deiminase type-1,PADI1
12513,588471,122939159,29943,protein-arginine deiminase type-2,PADI2
12514,588471,122939159,29943,protein-arginine deiminase type-2,PADI3
12515,588471,122939159,29943,protein-arginine deiminase type-2,PADI4
12516,588471,122939159,29943,protein-arginine deiminase type-2,PADI1
12517,588471,122056685,11240,protein-arginine deiminase type-3,PADI2
12518,588471,122056685,11240,protein-arginine deiminase type-3,PADI3
12519,588471,122056685,11240,protein-arginine deiminase type-3,PADI4
12520,588471,122056685,11240,protein-arginine deiminase type-3,PADI1
12521,588471,122056685,11240,protein-arginine deiminase type-4,PADI2
12522,588471,122056685,11240,protein-arginine deiminase type-4,PADI3
12523,588471,122056685,11240,protein-arginine deiminase type-4,PADI4
12524,588471,122056685,11240,protein-arginine deiminase type-4,PADI1
12525,588471,122056685,11240,protein-arginine deiminase type-1,PADI2
12526,588471,122056685,11240,protein-arginine deiminase type-1,PADI3
12527,588471,122056685,11240,protein-arginine deiminase type-1,PADI4
12528,588471,122056685,11240,protein-arginine deiminase type-1,PADI1
12529,588471,122056685,11240,protein-arginine deiminase type-2,PADI2
12530,588471,122056685,11240,protein-arginine deiminase type-2,PADI3
12531,588471,122056685,11240,protein-arginine deiminase type-2,PADI4
12532,588471,122056685,11240,protein-arginine deiminase type-2,PADI1
12533,588471,122056685,51702,protein-arginine deiminase type-3,PADI2
12534,588471,122056685,51702,protein-arginine deiminase type-3,PADI3
12535,588471,122056685,51702,protein-arginine deiminase type-3,PADI4
12536,588471,122056685,51702,protein-arginine deiminase type-3,PADI1
12537,588471,122056685,51702,protein-arginine deiminase type-4,PADI2
12538,588471,122056685,51702,protein-arginine deiminase type-4,PADI3
12539,588471,122056685,51702,protein-arginine deiminase type-4,PADI4
12540,588471,122056685,51702,protein-arginine deiminase type-4,PADI1
12541,588471,122056685,51702,protein-arginine deiminase type-1,PADI2
12542,588471,122056685,51702,protein-arginine deiminase type-1,PADI3
